floors,layout,per_room_occ,responders,best_ms
15,L,3,2,29215.360146708612
15,L,3,3,25421.932325298345
15,L,3,5,24221.98161769893
15,L,3,7,23060.478795589577
15,L,3,9,22386.0974873657
15,L,4,1,30898.32017167739
15,L,4,2,30223.360146708605
15,L,4,3,25925.932325298345
15,L,4,5,24557.98161769893
15,L,4,7,23316.478795589577
15,L,4,9,22594.0974873657
15,L,5,1,31978.32017167739
15,L,5,2,31231.360146708605
15,L,5,3,26429.932325298345
15,L,5,5,24893.98161769892
15,L,5,7,23572.478795589577
15,L,5,9,22802.0974873657
15,L,6,1,33058.32017167739
15,L,6,2,32239.360146708605
15,L,6,3,26933.932325298345
15,L,6,5,25229.98161769892
15,L,6,7,23828.478795589577
15,L,6,9,23010.0974873657
15,L,7,1,34138.320171677384
15,L,7,2,33247.36014670861
15,L,7,3,27437.932325298345
15,L,7,5,25565.98161769892
15,L,7,7,24084.478795589577
15,L,7,9,23218.0974873657
15,L,8,1,35218.3201716774
15,L,8,2,34255.360146708605
15,L,8,3,27941.932325298345
15,L,8,5,25901.98161769892
15,L,8,7,24340.478795589577
15,L,8,9,23426.0974873657
15,L,9,1,36298.3201716774
15,L,9,2,35263.36014670861
15,L,9,3,28445.932325298345
15,L,9,5,26237.98161769892
15,L,9,7,24596.478795589577
15,L,9,9,23634.0974873657
15,L,10,1,37378.3201716774
15,L,10,2,36271.36014670861
15,L,10,3,28949.932325298345
15,L,10,5,26573.98161769892
15,L,10,7,24852.478795589577
15,L,10,9,23842.0974873657
15,T,1,1,29014.09611536228
15,T,1,2,26502.157202960323
15,T,1,3,24322.064011260903
15,T,1,5,23437.166472553075
15,T,1,7,22936.46775034931
15,T,1,9,22550.70167120964
15,T,2,1,30094.096115362277
15,T,2,2,27342.157202960316
15,T,2,3,24746.064011260903
15,T,2,5,23717.166472553075
15,T,2,7,23152.46775034931
15,T,2,9,22718.70167120964
15,T,3,1,31174.09611536227
15,T,3,2,28182.15720296032
15,T,3,3,25170.064011260903
15,T,3,5,23997.166472553075
15,T,3,7,23368.467750349315
15,T,3,9,22886.70167120964
15,T,4,1,32254.096115362277
15,T,4,2,29022.157202960316
15,T,4,3,25594.064011260903
15,T,4,5,24277.166472553075
15,T,4,7,23584.467750349308
15,T,4,9,23054.70167120964
15,T,5,1,33334.09611536228
15,T,5,2,29862.157202960316
15,T,5,3,26018.064011260903
15,T,5,5,24557.166472553075
15,T,5,7,23800.467750349308
15,T,5,9,23222.70167120964
15,T,6,1,34414.09611536228
15,T,6,2,30702.15720296031
15,T,6,3,26442.064011260903
15,T,6,5,24837.166472553075
15,T,6,7,24016.467750349308
15,T,6,9,23390.70167120964
15,T,7,1,35494.096115362285
15,T,7,2,31542.15720296031
15,T,7,3,26866.064011260903
15,T,7,5,25117.166472553075
15,T,7,7,24232.467750349308
15,T,7,9,23558.70167120964
15,T,8,1,36574.096115362285
15,T,8,2,32382.157202960312
15,T,8,3,27290.064011260903
15,T,8,5,25397.166472553075
15,T,8,7,24448.467750349308
15,T,8,9,23726.70167120964
15,T,9,1,37654.096115362285
15,T,9,2,33222.15720296031
15,T,9,3,27714.064011260903
15,T,9,5,25677.166472553075
15,T,9,7,24664.467750349308
15,T,9,9,23894.70167120964
15,T,10,1,38734.096115362285
15,T,10,2,34062.15720296031
15,T,10,3,28138.064011260903
15,T,10,5,25957.166472553075
15,T,10,7,24880.467750349308
15,T,10,9,24062.70167120964
16,BASELINE,1,1,30037.9258634866
16,BASELINE,1,2,27682.87076580146
16,BASELINE,1,3,25774.947839682733
16,BASELINE,1,5,25356.758880856534
16,BASELINE,1,7,25146.816006627807
16,BASELINE,1,9,21008.538178114428
16,BASELINE,2,1,30805.92586348661
16,BASELINE,2,2,28194.87076580146
16,BASELINE,2,3,26030.947839682733
16,BASELINE,2,5,25532.758880856534
16,BASELINE,2,7,25274.816006627807
16,BASELINE,2,9,21112.538178114428
16,BASELINE,3,1,31573.92586348661
16,BASELINE,3,2,28706.87076580146
16,BASELINE,3,3,26286.947839682733
16,BASELINE,3,5,25708.758880856534
16,BASELINE,3,7,25402.816006627807
16,BASELINE,3,9,21216.538178114428
16,BASELINE,4,1,32341.92586348661
16,BASELINE,4,2,29218.87076580146
16,BASELINE,4,3,26542.947839682733
16,BASELINE,4,5,25884.758880856534
16,BASELINE,4,7,25530.816006627807
16,BASELINE,4,9,21320.538178114428
16,BASELINE,5,1,33109.925863486606
16,BASELINE,5,2,29730.87076580146
16,BASELINE,5,3,26798.947839682733
16,BASELINE,5,5,26060.758880856534
16,BASELINE,5,7,25658.816006627807
16,BASELINE,5,9,21424.538178114428
16,BASELINE,6,1,33877.925863486606
16,BASELINE,6,2,30242.87076580146
16,BASELINE,6,3,27054.947839682733
16,BASELINE,6,5,26236.758880856534
16,BASELINE,6,7,25786.816006627807
16,BASELINE,6,9,21528.538178114428
16,BASELINE,7,1,34645.925863486606
16,BASELINE,7,2,30754.87076580146
16,BASELINE,7,3,27310.947839682733
16,BASELINE,7,5,26412.75888085653
16,BASELINE,7,7,25914.816006627807
16,BASELINE,7,9,21632.538178114428
16,BASELINE,8,1,35413.925863486606
16,BASELINE,8,2,31266.87076580146
16,BASELINE,8,3,27566.947839682733
16,BASELINE,8,5,26588.75888085653
16,BASELINE,8,7,26042.816006627807
16,BASELINE,8,9,21736.538178114428
16,BASELINE,9,1,36181.925863486606
16,BASELINE,9,2,31778.87076580146
16,BASELINE,9,3,27822.947839682733
16,BASELINE,9,5,26764.75888085653
16,BASELINE,9,7,26170.816006627807
16,BASELINE,9,9,21840.538178114428
16,BASELINE,10,1,36949.925863486606
16,BASELINE,10,2,32290.87076580146
16,BASELINE,10,3,28078.947839682733
16,BASELINE,10,5,26940.75888085653
16,BASELINE,10,7,26298.816006627807
16,BASELINE,10,9,21944.538178114428
16,L,1,1,31083.788051757452
16,L,1,2,30624.828026788666
16,L,1,3,27683.09867986802
16,L,1,5,26715.99444165766
16,L,1,7,25597.186283281655
16,L,1,9,25014.75676304028
16,L,2,1,32235.788051757452
16,L,2,2,31704.828026788666
16,L,2,3,28227.098679868024
16,L,2,5,27075.99444165766
16,L,2,7,25869.186283281655
16,L,2,9,25230.75676304028
16,L,3,1,33387.788051757445
16,L,3,2,32784.828026788666
16,L,3,3,28771.098679868024
16,L,3,5,27435.99444165766
16,L,3,7,26141.186283281655
16,L,3,9,25446.75676304028
16,L,4,1,34539.78805175746
16,L,4,2,33864.82802678866
16,L,4,3,29315.098679868024
16,L,4,5,27795.99444165766
16,L,4,7,26413.186283281655
16,L,4,9,25662.75676304028
16,L,5,1,35691.78805175746
16,L,5,2,34944.82802678867
16,L,5,3,29859.098679868024
16,L,5,5,28155.994441657655
16,L,5,7,26685.186283281655
16,L,5,9,25878.75676304028
16,L,6,1,36843.78805175746
16,L,6,2,36024.82802678867
16,L,6,3,30403.098679868024
16,L,6,5,28515.994441657655
16,L,6,7,26957.186283281655
16,L,6,9,26094.75676304028
16,L,7,1,37995.78805175745
16,L,7,2,37104.82802678868
16,L,7,3,30947.098679868024
16,L,7,5,28875.994441657655
16,L,7,7,27229.186283281655
16,L,7,9,26310.75676304028
16,L,8,1,39147.78805175747
16,L,8,2,38184.82802678867
16,L,8,3,31491.098679868024
16,L,8,5,29235.994441657655
16,L,8,7,27501.186283281655
16,L,8,9,26526.75676304028
16,L,9,1,40299.78805175747
16,L,9,2,39264.82802678868
16,L,9,3,32035.098679868024
16,L,9,5,29595.994441657655
16,L,9,7,27773.186283281655
16,L,9,9,26742.75676304028
16,L,10,1,41451.78805175747
16,L,10,2,40344.82802678868
16,L,10,3,32579.098679868024
16,L,10,5,29955.994441657655
16,L,10,7,28045.186283281655
16,L,10,9,26958.75676304028
16,T,1,1,32527.31906646987
16,T,1,2,29859.340084127547
16,T,1,3,27497.586751405594
16,T,1,5,26625.032690117547
16,T,1,7,26059.57305666812
16,T,1,9,25681.757717737342
16,T,2,1,33679.31906646987
16,T,2,2,30755.34008412754
16,T,2,3,27945.586751405594
16,T,2,5,26929.032690117547
16,T,2,7,26283.57305666812
16,T,2,9,25865.757717737342
16,T,3,1,34831.31906646987
16,T,3,2,31651.340084127543
16,T,3,3,28393.586751405594
16,T,3,5,27233.032690117547
16,T,3,7,26507.57305666812
16,T,3,9,26049.757717737342
16,T,4,1,35983.31906646988
16,T,4,2,32547.34008412754
16,T,4,3,28841.586751405594
16,T,4,5,27537.032690117547
16,T,4,7,26731.57305666812
16,T,4,9,26233.757717737342
16,T,5,1,37135.31906646988
16,T,5,2,33443.340084127536
16,T,5,3,29289.586751405594
16,T,5,5,27841.032690117547
16,T,5,7,26955.57305666812
16,T,5,9,26417.757717737342
16,T,6,1,38287.31906646988
16,T,6,2,34339.340084127536
16,T,6,3,29737.586751405594
16,T,6,5,28145.032690117547
16,T,6,7,27179.57305666812
16,T,6,9,26601.757717737342
16,T,7,1,39439.319066469885
16,T,7,2,35235.34008412754
16,T,7,3,30185.586751405594
16,T,7,5,28449.032690117547
16,T,7,7,27403.57305666812
16,T,7,9,26785.757717737342
16,T,8,1,40591.319066469885
16,T,8,2,36131.34008412754
16,T,8,3,30633.586751405594
16,T,8,5,28753.032690117547
16,T,8,7,27627.57305666812
16,T,8,9,26969.757717737342
16,T,9,1,41743.319066469885
16,T,9,2,37027.34008412754
16,T,9,3,31081.586751405594
16,T,9,5,29057.032690117547
16,T,9,7,27851.57305666812
16,T,9,9,27153.757717737342
16,T,10,1,42895.319066469885
16,T,10,2,37923.34008412754
16,T,10,3,31529.586751405594
16,T,10,5,29361.032690117547
16,T,10,7,28075.57305666812
16,T,10,9,27337.757717737342
17,BASELINE,1,1,33611.29141990179
17,BASELINE,1,2,31101.729272894627
17,BASELINE,1,3,29069.30726110064
17,BASELINE,1,5,28583.13403304787
17,BASELINE,1,7,28403.159697272284
17,BASELINE,1,9,23722.18145691863
17,BASELINE,2,1,34427.2914199018
17,BASELINE,2,2,31645.729272894627
17,BASELINE,2,3,29341.30726110064
17,BASELINE,2,5,28767.13403304787
17,BASELINE,2,7,28539.159697272284
17,BASELINE,2,9,23834.18145691863
17,BASELINE,3,1,35243.2914199018
17,BASELINE,3,2,32189.729272894627
17,BASELINE,3,3,29613.30726110064
17,BASELINE,3,5,28951.13403304787
17,BASELINE,3,7,28675.159697272284
17,BASELINE,3,9,23946.18145691863
17,BASELINE,4,1,36059.2914199018
17,BASELINE,4,2,32733.729272894627
17,BASELINE,4,3,29885.30726110064
17,BASELINE,4,5,29135.13403304787
17,BASELINE,4,7,28811.159697272284
17,BASELINE,4,9,24058.18145691863
17,BASELINE,5,1,36875.2914199018
17,BASELINE,5,2,33277.72927289463
17,BASELINE,5,3,30157.30726110064
17,BASELINE,5,5,29319.13403304787
17,BASELINE,5,7,28947.159697272284
17,BASELINE,5,9,24170.18145691863
17,BASELINE,6,1,37691.29141990179
17,BASELINE,6,2,33821.72927289463
17,BASELINE,6,3,30429.30726110064
17,BASELINE,6,5,29503.13403304787
17,BASELINE,6,7,29083.159697272284
17,BASELINE,6,9,24282.18145691863
17,BASELINE,7,1,38507.29141990179
17,BASELINE,7,2,34365.72927289463
17,BASELINE,7,3,30701.30726110064
17,BASELINE,7,5,29687.134033047863
17,BASELINE,7,7,29219.159697272284
17,BASELINE,7,9,24394.18145691863
17,BASELINE,8,1,39323.29141990179
17,BASELINE,8,2,34909.72927289463
17,BASELINE,8,3,30973.30726110064
17,BASELINE,8,5,29871.134033047863
17,BASELINE,8,7,29355.159697272284
17,BASELINE,8,9,24506.18145691863
17,BASELINE,9,1,40139.29141990179
17,BASELINE,9,2,35453.72927289463
17,BASELINE,9,3,31245.30726110064
17,BASELINE,9,5,30055.134033047863
17,BASELINE,9,7,29491.159697272284
17,BASELINE,9,9,24618.18145691863
17,BASELINE,10,1,40955.29141990179
17,BASELINE,10,2,35997.72927289463
17,BASELINE,10,3,31517.30726110064
17,BASELINE,10,5,30239.134033047863
17,BASELINE,10,7,29627.159697272284
17,BASELINE,10,9,24730.18145691863
17,L,1,1,34709.039310885324
17,L,1,2,34250.07928591653
17,L,1,3,31067.132915698978
17,L,1,5,30081.76384714719
17,L,1,7,28825.032555006823
17,L,1,9,28209.387067113905
17,L,2,1,35933.03931088533
17,L,2,2,35402.079285916545
17,L,2,3,31643.132915698978
17,L,2,5,30465.76384714719
17,L,2,7,29113.032555006823
17,L,2,9,28441.387067113905
17,L,3,1,37157.03931088533
17,L,3,2,36554.079285916545
17,L,3,3,32219.132915698978
17,L,3,5,30849.76384714719
17,L,3,7,29401.032555006823
17,L,3,9,28673.387067113905
17,L,4,1,38381.03931088534
17,L,4,2,37706.07928591654
17,L,4,3,32795.132915698974
17,L,4,5,31233.76384714719
17,L,4,7,29689.032555006823
17,L,4,9,28905.387067113905
17,L,5,1,39605.03931088534
17,L,5,2,38858.07928591655
17,L,5,3,33371.132915698974
17,L,5,5,31617.763847147187
17,L,5,7,29977.032555006823
17,L,5,9,29137.387067113905
17,L,6,1,40829.03931088534
17,L,6,2,40010.07928591655
17,L,6,3,33947.132915698974
17,L,6,5,32001.763847147187
17,L,6,7,30265.032555006823
17,L,6,9,29369.387067113905
17,L,7,1,42053.03931088533
17,L,7,2,41162.07928591656
17,L,7,3,34523.13291569897
17,L,7,5,32385.763847147187
17,L,7,7,30553.032555006823
17,L,7,9,29601.387067113905
17,L,8,1,43277.039310885346
17,L,8,2,42314.07928591655
17,L,8,3,35099.13291569897
17,L,8,5,32769.76384714719
17,L,8,7,30841.032555006823
17,L,8,9,29833.387067113905
17,L,9,1,44501.039310885346
17,L,9,2,43466.07928591656
17,L,9,3,35675.13291569897
17,L,9,5,33153.76384714719
17,L,9,7,31129.032555006823
17,L,9,9,30065.387067113905
17,L,10,1,45725.039310885346
17,L,10,2,44618.07928591656
17,L,10,3,36251.13291569897
17,L,10,5,33537.76384714719
17,L,10,7,31417.032555006823
17,L,10,9,30297.387067113905
17,T,1,1,36293.051106123865
17,T,1,2,33416.447865973416
17,T,1,3,30940.694533251462
17,T,1,5,29953.03413469486
17,T,1,7,29387.58310467388
17,T,1,9,28935.098446958207
17,T,2,1,37517.05110612386
17,T,2,2,34368.44786597341
17,T,2,3,31420.694533251462
17,T,2,5,30273.03413469486
17,T,2,7,29627.58310467388
17,T,2,9,29127.098446958207
17,T,3,1,38741.05110612386
17,T,3,2,35320.44786597342
17,T,3,3,31900.694533251462
17,T,3,5,30593.03413469486
17,T,3,7,29867.58310467388
17,T,3,9,29319.098446958207
17,T,4,1,39965.051106123865
17,T,4,2,36272.447865973416
17,T,4,3,32380.694533251462
17,T,4,5,30913.03413469486
17,T,4,7,30107.58310467388
17,T,4,9,29511.098446958207
17,T,5,1,41189.051106123865
17,T,5,2,37224.447865973416
17,T,5,3,32860.694533251466
17,T,5,5,31233.03413469486
17,T,5,7,30347.58310467388
17,T,5,9,29703.098446958207
17,T,6,1,42413.051106123865
17,T,6,2,38176.447865973416
17,T,6,3,33340.694533251466
17,T,6,5,31553.03413469486
17,T,6,7,30587.58310467388
17,T,6,9,29895.098446958207
17,T,7,1,43637.05110612387
17,T,7,2,39128.44786597342
17,T,7,3,33820.694533251466
17,T,7,5,31873.03413469486
17,T,7,7,30827.58310467388
17,T,7,9,30087.098446958207
17,T,8,1,44861.05110612387
17,T,8,2,40080.44786597342
17,T,8,3,34300.694533251466
17,T,8,5,32193.03413469486
17,T,8,7,31067.58310467388
17,T,8,9,30279.098446958207
17,T,9,1,46085.05110612387
17,T,9,2,41032.44786597342
17,T,9,3,34780.694533251466
17,T,9,5,32513.03413469486
17,T,9,7,31307.58310467388
17,T,9,9,30471.098446958207
17,T,10,1,47309.05110612387
17,T,10,2,41984.44786597342
17,T,10,3,35260.694533251466
17,T,10,5,32833.034134694855
17,T,10,7,31547.58310467388
17,T,10,9,30663.098446958207
18,BASELINE,1,1,37384.63525886695
18,BASELINE,1,2,34720.478068973585
18,BASELINE,1,3,32563.469250931077
18,BASELINE,1,5,32067.305979154255
18,BASELINE,1,7,31859.30775010895
18,BASELINE,1,9,26486.6192528043
18,BASELINE,2,1,38248.63525886695
18,BASELINE,2,2,35296.478068973585
18,BASELINE,2,3,32851.46925093108
18,BASELINE,2,5,32259.305979154255
18,BASELINE,2,7,32003.30775010895
18,BASELINE,2,9,26606.6192528043
18,BASELINE,3,1,39112.63525886695
18,BASELINE,3,2,35872.478068973585
18,BASELINE,3,3,33139.46925093108
18,BASELINE,3,5,32451.305979154255
18,BASELINE,3,7,32147.30775010895
18,BASELINE,3,9,26726.6192528043
18,BASELINE,4,1,39976.63525886695
18,BASELINE,4,2,36448.478068973585
18,BASELINE,4,3,33427.46925093108
18,BASELINE,4,5,32643.305979154255
18,BASELINE,4,7,32291.30775010895
18,BASELINE,4,9,26846.6192528043
18,BASELINE,5,1,40840.63525886695
18,BASELINE,5,2,37024.478068973585
18,BASELINE,5,3,33715.46925093108
18,BASELINE,5,5,32835.305979154255
18,BASELINE,5,7,32435.30775010895
18,BASELINE,5,9,26966.6192528043
18,BASELINE,6,1,41704.63525886694
18,BASELINE,6,2,37600.478068973585
18,BASELINE,6,3,34003.46925093108
18,BASELINE,6,5,33027.305979154255
18,BASELINE,6,7,32579.30775010895
18,BASELINE,6,9,27086.6192528043
18,BASELINE,7,1,42568.63525886694
18,BASELINE,7,2,38176.478068973585
18,BASELINE,7,3,34291.46925093108
18,BASELINE,7,5,33219.305979154255
18,BASELINE,7,7,32723.30775010895
18,BASELINE,7,9,27206.6192528043
18,BASELINE,8,1,43432.63525886694
18,BASELINE,8,2,38752.478068973585
18,BASELINE,8,3,34579.46925093108
18,BASELINE,8,5,33411.305979154255
18,BASELINE,8,7,32867.30775010895
18,BASELINE,8,9,27326.6192528043
18,BASELINE,9,1,44296.63525886694
18,BASELINE,9,2,39328.478068973585
18,BASELINE,9,3,34867.46925093108
18,BASELINE,9,5,33603.305979154255
18,BASELINE,9,7,33011.30775010895
18,BASELINE,9,9,27446.6192528043
18,BASELINE,10,1,45160.63525886694
18,BASELINE,10,2,39904.478068973585
18,BASELINE,10,3,35155.46925093108
18,BASELINE,10,5,33795.305979154255
18,BASELINE,10,7,33155.30775010895
18,BASELINE,10,9,27566.6192528043
18,L,1,1,38534.099400488856
18,L,1,2,38075.13937552006
18,L,1,3,34735.86107025682
18,L,1,5,33647.31853843318
18,L,1,7,32406.219473973168
18,L,1,9,31642.48185323586
18,L,2,1,39830.09940048886
18,L,2,2,39299.13937552008
18,L,2,3,35351.861070256826
18,L,2,5,34055.31853843318
18,L,2,7,32718.219473973168
18,L,2,9,31890.48185323586
18,L,3,1,41126.099400488856
18,L,3,2,40523.13937552008
18,L,3,3,35967.861070256826
18,L,3,5,34463.31853843318
18,L,3,7,33030.219473973164
18,L,3,9,32138.48185323586
18,L,4,1,42422.09940048887
18,L,4,2,41747.13937552007
18,L,4,3,36583.861070256826
18,L,4,5,34871.318538433174
18,L,4,7,33342.219473973164
18,L,4,9,32386.48185323586
18,L,5,1,43718.09940048887
18,L,5,2,42971.13937552008
18,L,5,3,37199.861070256826
18,L,5,5,35279.318538433174
18,L,5,7,33654.219473973164
18,L,5,9,32634.48185323586
18,L,6,1,45014.09940048887
18,L,6,2,44195.13937552008
18,L,6,3,37815.861070256826
18,L,6,5,35687.318538433174
18,L,6,7,33966.219473973164
18,L,6,9,32882.48185323586
18,L,7,1,46310.09940048886
18,L,7,2,45419.13937552009
18,L,7,3,38431.86107025682
18,L,7,5,36095.318538433174
18,L,7,7,34278.219473973164
18,L,7,9,33130.48185323586
18,L,8,1,47606.09940048888
18,L,8,2,46643.13937552008
18,L,8,3,39047.861070256826
18,L,8,5,36503.318538433174
18,L,8,7,34590.21947397317
18,L,8,9,33378.48185323586
18,L,9,1,48902.09940048888
18,L,9,2,47867.13937552009
18,L,9,3,39663.861070256826
18,L,9,5,36911.318538433174
18,L,9,7,34902.21947397317
18,L,9,9,33626.48185323586
18,L,10,1,50198.09940048888
18,L,10,2,49091.13937552009
18,L,10,3,40279.861070256826
18,L,10,5,37319.318538433174
18,L,10,7,35214.21947397317
18,L,10,9,33874.48185323586
18,T,1,1,40206.128178188665
18,T,1,2,37173.48951332431
18,T,1,3,34516.037708602475
18,T,1,5,33491.82922783827
18,T,1,7,32892.0110016172
18,T,1,9,32450.5964358795
18,T,2,1,41502.12817818866
18,T,2,2,38181.489513324304
18,T,2,3,35020.03770860247
18,T,2,5,33827.82922783827
18,T,2,7,33148.0110016172
18,T,2,9,32658.5964358795
18,T,3,1,42798.12817818866
18,T,3,2,39189.48951332432
18,T,3,3,35524.03770860247
18,T,3,5,34163.82922783827
18,T,3,7,33404.01100161719
18,T,3,9,32866.5964358795
18,T,4,1,44094.128178188665
18,T,4,2,40197.48951332431
18,T,4,3,36028.03770860247
18,T,4,5,34499.82922783827
18,T,4,7,33660.01100161719
18,T,4,9,33074.5964358795
18,T,5,1,45390.128178188665
18,T,5,2,41205.48951332431
18,T,5,3,36532.03770860247
18,T,5,5,34835.829227838265
18,T,5,7,33916.01100161719
18,T,5,9,33282.5964358795
18,T,6,1,46686.128178188665
18,T,6,2,42213.48951332431
18,T,6,3,37036.03770860247
18,T,6,5,35171.829227838265
18,T,6,7,34172.01100161719
18,T,6,9,33490.5964358795
18,T,7,1,47982.12817818867
18,T,7,2,43221.48951332432
18,T,7,3,37540.03770860247
18,T,7,5,35507.829227838265
18,T,7,7,34428.01100161719
18,T,7,9,33698.5964358795
18,T,8,1,49278.12817818867
18,T,8,2,44229.48951332432
18,T,8,3,38044.03770860247
18,T,8,5,35843.829227838265
18,T,8,7,34684.01100161719
18,T,8,9,33906.5964358795
18,T,9,1,50574.12817818867
18,T,9,2,45237.48951332432
18,T,9,3,38548.03770860247
18,T,9,5,36179.829227838265
18,T,9,7,34940.01100161719
18,T,9,9,34114.5964358795
18,T,10,1,51870.12817818867
18,T,10,2,46245.48951332432
18,T,10,3,39052.03770860247
18,T,10,5,36515.829227838265
18,T,10,7,35196.01100161719
18,T,10,9,34322.5964358795
