floors,layout,per_room_occ,responders,exit_combo_id,exit_combo,makespan_s,makespan_hms,exit_list,exit_count
1,BASELINE,1,8,1,RRRRLLLL,185.43171677461777,00:03:05,['RRRRLLLL'],1
1,BASELINE,1,8,2,LRLRLRLR,185.43171677461777,00:03:05,['LRLRLRLR'],1
1,BASELINE,1,9,1,RRRRRLLLL,185.43171677461777,00:03:05,['RRRRRLLLL'],1
1,BASELINE,1,8,0,LLLLRRRR,185.43171677461777,00:03:05,['LLLLRRRR'],1
1,BASELINE,1,7,3,RLRLRLR,185.43171677461777,00:03:05,['RLRLRLR'],1
1,BASELINE,1,7,1,RRRRLLL,185.43171677461777,00:03:05,['RRRRLLL'],1
1,BASELINE,1,8,3,RLRLRLRL,185.43171677461777,00:03:05,['RLRLRLRL'],1
1,BASELINE,1,9,3,RLRLRLRLR,185.43171677461777,00:03:05,['RLRLRLRLR'],1
1,BASELINE,1,10,0,LLLLLRRRRR,185.43171677461777,00:03:05,['LLLLLRRRRR'],1
1,BASELINE,1,10,1,RRRRRLLLLL,185.43171677461777,00:03:05,['RRRRRLLLLL'],1
1,BASELINE,1,9,2,LRLRLRLRL,185.43171677461777,00:03:05,['LRLRLRLRL'],1
1,BASELINE,1,10,3,RLRLRLRLRL,185.43171677461777,00:03:05,['RLRLRLRLRL'],1
1,BASELINE,1,10,2,LRLRLRLRLR,185.43171677461777,00:03:05,['LRLRLRLRLR'],1
1,BASELINE,1,9,0,LLLLLRRRR,185.43171677461777,00:03:05,['LLLLLRRRR'],1
1,BASELINE,2,8,2,LRLRLRLR,193.43171677461777,00:03:13,['LRLRLRLR'],1
1,BASELINE,2,10,3,RLRLRLRLRL,193.43171677461777,00:03:13,['RLRLRLRLRL'],1
1,BASELINE,2,10,2,LRLRLRLRLR,193.43171677461777,00:03:13,['LRLRLRLRLR'],1
1,BASELINE,2,10,1,RRRRRLLLLL,193.43171677461777,00:03:13,['RRRRRLLLLL'],1
1,BASELINE,2,10,0,LLLLLRRRRR,193.43171677461777,00:03:13,['LLLLLRRRRR'],1
1,BASELINE,2,9,0,LLLLLRRRR,193.43171677461777,00:03:13,['LLLLLRRRR'],1
1,BASELINE,2,9,2,LRLRLRLRL,193.43171677461777,00:03:13,['LRLRLRLRL'],1
1,BASELINE,2,8,1,RRRRLLLL,193.43171677461777,00:03:13,['RRRRLLLL'],1
1,BASELINE,2,9,1,RRRRRLLLL,193.43171677461777,00:03:13,['RRRRRLLLL'],1
1,BASELINE,2,8,0,LLLLRRRR,193.43171677461777,00:03:13,['LLLLRRRR'],1
1,BASELINE,2,7,3,RLRLRLR,193.43171677461777,00:03:13,['RLRLRLR'],1
1,BASELINE,2,7,1,RRRRLLL,193.43171677461777,00:03:13,['RRRRLLL'],1
1,BASELINE,2,8,3,RLRLRLRL,193.43171677461777,00:03:13,['RLRLRLRL'],1
1,BASELINE,2,9,3,RLRLRLRLR,193.43171677461777,00:03:13,['RLRLRLRLR'],1
1,BASELINE,3,7,3,RLRLRLR,201.43171677461777,00:03:21,['RLRLRLR'],1
1,BASELINE,3,7,1,RRRRLLL,201.43171677461777,00:03:21,['RRRRLLL'],1
1,BASELINE,3,8,3,RLRLRLRL,201.43171677461777,00:03:21,['RLRLRLRL'],1
1,BASELINE,3,10,3,RLRLRLRLRL,201.43171677461777,00:03:21,['RLRLRLRLRL'],1
1,BASELINE,3,10,2,LRLRLRLRLR,201.43171677461777,00:03:21,['LRLRLRLRLR'],1
1,BASELINE,3,10,1,RRRRRLLLLL,201.43171677461777,00:03:21,['RRRRRLLLLL'],1
1,BASELINE,3,10,0,LLLLLRRRRR,201.43171677461777,00:03:21,['LLLLLRRRRR'],1
1,BASELINE,3,9,3,RLRLRLRLR,201.43171677461777,00:03:21,['RLRLRLRLR'],1
1,BASELINE,3,9,2,LRLRLRLRL,201.43171677461777,00:03:21,['LRLRLRLRL'],1
1,BASELINE,3,9,1,RRRRRLLLL,201.43171677461777,00:03:21,['RRRRRLLLL'],1
1,BASELINE,3,9,0,LLLLLRRRR,201.43171677461777,00:03:21,['LLLLLRRRR'],1
1,BASELINE,3,8,0,LLLLRRRR,201.43171677461777,00:03:21,['LLLLRRRR'],1
1,BASELINE,3,8,2,LRLRLRLR,201.43171677461777,00:03:21,['LRLRLRLR'],1
1,BASELINE,3,8,1,RRRRLLLL,201.43171677461777,00:03:21,['RRRRLLLL'],1
1,L,1,10,2,LRLRLRLRLR,202.2007106386717,00:03:22,['LRLRLRLRLR'],1
1,L,1,10,1,RRRRRLLLLL,202.2007106386717,00:03:22,['RRRRRLLLLL'],1
1,L,1,10,0,LLLLLRRRRR,202.2007106386717,00:03:22,['LLLLLRRRRR'],1
1,L,1,10,3,RLRLRLRLRL,202.2007106386717,00:03:22,['RLRLRLRLRL'],1
1,L,1,9,0,LLLLLRRRR,202.2007106386717,00:03:22,['LLLLLRRRR'],1
1,L,1,9,2,LRLRLRLRL,202.2007106386717,00:03:22,['LRLRLRLRL'],1
1,BASELINE,4,8,0,LLLLRRRR,209.43171677461777,00:03:29,['LLLLRRRR'],1
1,BASELINE,4,7,1,RRRRLLL,209.43171677461777,00:03:29,['RRRRLLL'],1
1,BASELINE,4,7,3,RLRLRLR,209.43171677461777,00:03:29,['RLRLRLR'],1
1,BASELINE,4,8,1,RRRRLLLL,209.43171677461777,00:03:29,['RRRRLLLL'],1
1,BASELINE,4,10,1,RRRRRLLLLL,209.43171677461777,00:03:29,['RRRRRLLLLL'],1
1,BASELINE,4,8,3,RLRLRLRL,209.43171677461777,00:03:29,['RLRLRLRL'],1
1,BASELINE,4,9,0,LLLLLRRRR,209.43171677461777,00:03:29,['LLLLLRRRR'],1
1,BASELINE,4,9,1,RRRRRLLLL,209.43171677461777,00:03:29,['RRRRRLLLL'],1
1,BASELINE,4,9,2,LRLRLRLRL,209.43171677461777,00:03:29,['LRLRLRLRL'],1
1,BASELINE,4,9,3,RLRLRLRLR,209.43171677461777,00:03:29,['RLRLRLRLR'],1
1,BASELINE,4,10,0,LLLLLRRRRR,209.43171677461777,00:03:29,['LLLLLRRRRR'],1
1,BASELINE,4,10,2,LRLRLRLRLR,209.43171677461777,00:03:29,['LRLRLRLRLR'],1
1,BASELINE,4,10,3,RLRLRLRLRL,209.43171677461777,00:03:29,['RLRLRLRLRL'],1
1,BASELINE,4,8,2,LRLRLRLR,209.43171677461777,00:03:29,['LRLRLRLR'],1
1,L,1,9,1,RRRRRLLLL,217.4073503395199,00:03:37,['RRRRRLLLL'],1
1,L,1,7,0,LLLLRRR,217.4073503395199,00:03:37,['LLLLRRR'],1
1,L,1,7,2,LRLRLRL,217.4073503395199,00:03:37,['LRLRLRL'],1
1,L,1,9,3,RLRLRLRLR,217.4073503395199,00:03:37,['RLRLRLRLR'],1
1,L,1,8,0,LLLLRRRR,217.4073503395199,00:03:37,['LLLLRRRR'],1
1,L,1,8,3,RLRLRLRL,217.4073503395199,00:03:37,['RLRLRLRL'],1
1,L,1,8,2,LRLRLRLR,217.4073503395199,00:03:37,['LRLRLRLR'],1
1,L,1,8,1,RRRRLLLL,217.4073503395199,00:03:37,['RRRRLLLL'],1
1,BASELINE,5,7,3,RLRLRLR,217.43171677461777,00:03:37,['RLRLRLR'],1
1,BASELINE,5,10,3,RLRLRLRLRL,217.43171677461777,00:03:37,['RLRLRLRLRL'],1
1,BASELINE,5,10,2,LRLRLRLRLR,217.43171677461777,00:03:37,['LRLRLRLRLR'],1
1,BASELINE,5,10,1,RRRRRLLLLL,217.43171677461777,00:03:37,['RRRRRLLLLL'],1
1,BASELINE,5,7,1,RRRRLLL,217.43171677461777,00:03:37,['RRRRLLL'],1
1,BASELINE,5,9,3,RLRLRLRLR,217.43171677461777,00:03:37,['RLRLRLRLR'],1
1,BASELINE,5,10,0,LLLLLRRRRR,217.43171677461777,00:03:37,['LLLLLRRRRR'],1
1,BASELINE,5,9,1,RRRRRLLLL,217.43171677461777,00:03:37,['RRRRRLLLL'],1
1,BASELINE,5,9,0,LLLLLRRRR,217.43171677461777,00:03:37,['LLLLLRRRR'],1
1,BASELINE,5,8,2,LRLRLRLR,217.43171677461777,00:03:37,['LRLRLRLR'],1
1,BASELINE,5,8,1,RRRRLLLL,217.43171677461777,00:03:37,['RRRRLLLL'],1
1,BASELINE,5,8,0,LLLLRRRR,217.43171677461777,00:03:37,['LLLLRRRR'],1
1,BASELINE,5,9,2,LRLRLRLRL,217.43171677461777,00:03:37,['LRLRLRLRL'],1
1,BASELINE,5,8,3,RLRLRLRL,217.43171677461777,00:03:37,['RLRLRLRL'],1
1,L,2,9,0,LLLLLRRRR,218.2007106386717,00:03:38,['LLLLLRRRR'],1
1,L,2,9,2,LRLRLRLRL,218.2007106386717,00:03:38,['LRLRLRLRL'],1
1,L,2,10,1,RRRRRLLLLL,218.2007106386717,00:03:38,['RRRRRLLLLL'],1
1,L,2,10,2,LRLRLRLRLR,218.2007106386717,00:03:38,['LRLRLRLRLR'],1
1,L,2,10,3,RLRLRLRLRL,218.2007106386717,00:03:38,['RLRLRLRLRL'],1
1,L,2,10,0,LLLLLRRRRR,218.2007106386717,00:03:38,['LLLLLRRRRR'],1
1,BASELINE,6,9,2,LRLRLRLRL,225.43171677461777,00:03:45,['LRLRLRLRL'],1
1,BASELINE,6,8,1,RRRRLLLL,225.43171677461777,00:03:45,['RRRRLLLL'],1
1,BASELINE,6,8,2,LRLRLRLR,225.43171677461777,00:03:45,['LRLRLRLR'],1
1,BASELINE,6,8,3,RLRLRLRL,225.43171677461777,00:03:45,['RLRLRLRL'],1
1,BASELINE,6,9,0,LLLLLRRRR,225.43171677461777,00:03:45,['LLLLLRRRR'],1
1,BASELINE,6,9,1,RRRRRLLLL,225.43171677461777,00:03:45,['RRRRRLLLL'],1
1,BASELINE,6,7,1,RRRRLLL,225.43171677461777,00:03:45,['RRRRLLL'],1
1,BASELINE,6,9,3,RLRLRLRLR,225.43171677461777,00:03:45,['RLRLRLRLR'],1
1,BASELINE,6,10,0,LLLLLRRRRR,225.43171677461777,00:03:45,['LLLLLRRRRR'],1
1,BASELINE,6,10,1,RRRRRLLLLL,225.43171677461777,00:03:45,['RRRRRLLLLL'],1
1,BASELINE,6,10,2,LRLRLRLRLR,225.43171677461777,00:03:45,['LRLRLRLRLR'],1
1,BASELINE,6,10,3,RLRLRLRLRL,225.43171677461777,00:03:45,['RLRLRLRLRL'],1
1,BASELINE,6,8,0,LLLLRRRR,225.43171677461777,00:03:45,['LLLLRRRR'],1
1,BASELINE,6,7,3,RLRLRLR,225.43171677461777,00:03:45,['RLRLRLR'],1
1,BASELINE,1,6,0,LLLRRR,226.42645954828288,00:03:46,['LLLRRR'],1
1,BASELINE,1,7,2,LRLRLRL,226.42645954828288,00:03:46,['LRLRLRL'],1
1,BASELINE,1,7,0,LLLLRRR,226.42645954828288,00:03:46,['LLLLRRR'],1
1,BASELINE,1,6,3,RLRLRL,226.42645954828288,00:03:46,['RLRLRL'],1
1,BASELINE,1,6,2,LRLRLR,226.42645954828288,00:03:46,['LRLRLR'],1
1,BASELINE,1,6,1,RRRLLL,226.42645954828288,00:03:46,['RRRLLL'],1
1,BASELINE,1,5,1,RRRLL,226.42645954828288,00:03:46,['RRRLL'],1
1,BASELINE,1,5,3,RLRLR,226.42645954828288,00:03:46,['RLRLR'],1
1,L,2,8,1,RRRRLLLL,233.4073503395199,00:03:53,['RRRRLLLL'],1
1,L,2,7,0,LLLLRRR,233.4073503395199,00:03:53,['LLLLRRR'],1
1,L,2,8,0,LLLLRRRR,233.4073503395199,00:03:53,['LLLLRRRR'],1
1,L,2,8,3,RLRLRLRL,233.4073503395199,00:03:53,['RLRLRLRL'],1
1,L,2,8,2,LRLRLRLR,233.4073503395199,00:03:53,['LRLRLRLR'],1
1,L,2,9,3,RLRLRLRLR,233.4073503395199,00:03:53,['RLRLRLRLR'],1
1,L,2,9,1,RRRRRLLLL,233.4073503395199,00:03:53,['RRRRRLLLL'],1
1,L,2,7,2,LRLRLRL,233.4073503395199,00:03:53,['LRLRLRL'],1
1,BASELINE,7,7,3,RLRLRLR,233.43171677461777,00:03:53,['RLRLRLR'],1
1,BASELINE,7,7,1,RRRRLLL,233.43171677461777,00:03:53,['RRRRLLL'],1
1,BASELINE,7,10,3,RLRLRLRLRL,233.43171677461777,00:03:53,['RLRLRLRLRL'],1
1,BASELINE,7,10,2,LRLRLRLRLR,233.43171677461777,00:03:53,['LRLRLRLRLR'],1
1,BASELINE,7,10,1,RRRRRLLLLL,233.43171677461777,00:03:53,['RRRRRLLLLL'],1
1,BASELINE,7,10,0,LLLLLRRRRR,233.43171677461777,00:03:53,['LLLLLRRRRR'],1
1,BASELINE,7,9,3,RLRLRLRLR,233.43171677461777,00:03:53,['RLRLRLRLR'],1
1,BASELINE,7,9,2,LRLRLRLRL,233.43171677461777,00:03:53,['LRLRLRLRL'],1
1,BASELINE,7,9,1,RRRRRLLLL,233.43171677461777,00:03:53,['RRRRRLLLL'],1
1,BASELINE,7,9,0,LLLLLRRRR,233.43171677461777,00:03:53,['LLLLLRRRR'],1
1,BASELINE,7,8,3,RLRLRLRL,233.43171677461777,00:03:53,['RLRLRLRL'],1
1,BASELINE,7,8,2,LRLRLRLR,233.43171677461777,00:03:53,['LRLRLRLR'],1
1,BASELINE,7,8,1,RRRRLLLL,233.43171677461777,00:03:53,['RRRRLLLL'],1
1,BASELINE,7,8,0,LLLLRRRR,233.43171677461777,00:03:53,['LLLLRRRR'],1
1,L,3,9,2,LRLRLRLRL,234.2007106386717,00:03:54,['LRLRLRLRL'],1
1,L,3,10,0,LLLLLRRRRR,234.2007106386717,00:03:54,['LLLLLRRRRR'],1
1,L,3,10,1,RRRRRLLLLL,234.2007106386717,00:03:54,['RRRRRLLLLL'],1
1,L,3,9,0,LLLLLRRRR,234.2007106386717,00:03:54,['LLLLLRRRR'],1
1,L,3,10,2,LRLRLRLRLR,234.2007106386717,00:03:54,['LRLRLRLRLR'],1
1,L,3,10,3,RLRLRLRLRL,234.2007106386717,00:03:54,['RLRLRLRLRL'],1
1,BASELINE,1,5,2,LRLRL,238.43171677461777,00:03:58,['LRLRL'],1
1,BASELINE,1,5,0,LLLRR,238.43171677461777,00:03:58,['LLLRR'],1
1,BASELINE,1,4,3,RLRL,238.43171677461777,00:03:58,['RLRL'],1
1,BASELINE,1,4,2,LRLR,238.43171677461777,00:03:58,['LRLR'],1
1,BASELINE,1,4,1,RRLL,238.43171677461777,00:03:58,['RRLL'],1
1,BASELINE,1,4,0,LLRR,238.43171677461777,00:03:58,['LLRR'],1
1,BASELINE,1,3,3,RLR,238.43171677461777,00:03:58,['RLR'],1
1,BASELINE,1,3,1,RRL,238.43171677461777,00:03:58,['RRL'],1
1,BASELINE,8,9,1,RRRRRLLLL,241.43171677461777,00:04:01,['RRRRRLLLL'],1
1,BASELINE,8,9,2,LRLRLRLRL,241.43171677461777,00:04:01,['LRLRLRLRL'],1
1,BASELINE,8,8,3,RLRLRLRL,241.43171677461777,00:04:01,['RLRLRLRL'],1
1,BASELINE,8,10,0,LLLLLRRRRR,241.43171677461777,00:04:01,['LLLLLRRRRR'],1
1,BASELINE,8,10,2,LRLRLRLRLR,241.43171677461777,00:04:01,['LRLRLRLRLR'],1
1,BASELINE,8,10,3,RLRLRLRLRL,241.43171677461777,00:04:01,['RLRLRLRLRL'],1
1,BASELINE,8,8,2,LRLRLRLR,241.43171677461777,00:04:01,['LRLRLRLR'],1
1,BASELINE,8,8,1,RRRRLLLL,241.43171677461777,00:04:01,['RRRRLLLL'],1
1,BASELINE,8,8,0,LLLLRRRR,241.43171677461777,00:04:01,['LLLLRRRR'],1
1,BASELINE,8,7,3,RLRLRLR,241.43171677461777,00:04:01,['RLRLRLR'],1
1,BASELINE,8,7,1,RRRRLLL,241.43171677461777,00:04:01,['RRRRLLL'],1
1,BASELINE,8,9,0,LLLLLRRRR,241.43171677461777,00:04:01,['LLLLLRRRR'],1
1,BASELINE,8,9,3,RLRLRLRLR,241.43171677461777,00:04:01,['RLRLRLRLR'],1
1,BASELINE,8,10,1,RRRRRLLLLL,241.43171677461777,00:04:01,['RRRRRLLLLL'],1
1,BASELINE,2,6,0,LLLRRR,242.42645954828288,00:04:02,['LLLRRR'],1
1,BASELINE,2,7,2,LRLRLRL,242.42645954828288,00:04:02,['LRLRLRL'],1
1,BASELINE,2,5,1,RRRLL,242.42645954828288,00:04:02,['RRRLL'],1
1,BASELINE,2,5,3,RLRLR,242.42645954828288,00:04:02,['RLRLR'],1
1,BASELINE,2,6,3,RLRLRL,242.42645954828288,00:04:02,['RLRLRL'],1
1,BASELINE,2,7,0,LLLLRRR,242.42645954828288,00:04:02,['LLLLRRR'],1
1,BASELINE,2,6,2,LRLRLR,242.42645954828288,00:04:02,['LRLRLR'],1
1,BASELINE,2,6,1,RRRLLL,242.42645954828288,00:04:02,['RRRLLL'],1
1,T,1,10,0,LLLLLRRRRR,243.01986961148376,00:04:03,['LLLLLRRRRR'],1
1,T,1,9,0,LLLLLRRRR,243.01986961148376,00:04:03,['LLLLLRRRR'],1
1,T,1,10,3,RLRLRLRLRL,243.01986961148376,00:04:03,['RLRLRLRLRL'],1
1,T,1,10,2,LRLRLRLRLR,243.01986961148376,00:04:03,['LRLRLRLRLR'],1
1,T,1,9,2,LRLRLRLRL,243.01986961148376,00:04:03,['LRLRLRLRL'],1
1,T,1,10,1,RRRRRLLLLL,243.01986961148376,00:04:03,['RRRRRLLLLL'],1
1,L,3,7,0,LLLLRRR,249.4073503395199,00:04:09,['LLLLRRR'],1
1,L,3,9,1,RRRRRLLLL,249.4073503395199,00:04:09,['RRRRRLLLL'],1
1,L,3,8,0,LLLLRRRR,249.4073503395199,00:04:09,['LLLLRRRR'],1
1,L,3,7,2,LRLRLRL,249.4073503395199,00:04:09,['LRLRLRL'],1
1,L,3,8,2,LRLRLRLR,249.4073503395199,00:04:09,['LRLRLRLR'],1
1,L,3,8,3,RLRLRLRL,249.4073503395199,00:04:09,['RLRLRLRL'],1
1,L,3,9,3,RLRLRLRLR,249.4073503395199,00:04:09,['RLRLRLRLR'],1
1,L,3,8,1,RRRRLLLL,249.4073503395199,00:04:09,['RRRRLLLL'],1
1,BASELINE,9,9,3,RLRLRLRLR,249.43171677461777,00:04:09,['RLRLRLRLR'],1
1,BASELINE,9,10,1,RRRRRLLLLL,249.43171677461777,00:04:09,['RRRRRLLLLL'],1
1,BASELINE,9,10,0,LLLLLRRRRR,249.43171677461777,00:04:09,['LLLLLRRRRR'],1
1,BASELINE,9,10,2,LRLRLRLRLR,249.43171677461777,00:04:09,['LRLRLRLRLR'],1
1,BASELINE,9,9,2,LRLRLRLRL,249.43171677461777,00:04:09,['LRLRLRLRL'],1
1,BASELINE,9,10,3,RLRLRLRLRL,249.43171677461777,00:04:09,['RLRLRLRLRL'],1
1,BASELINE,9,9,0,LLLLLRRRR,249.43171677461777,00:04:09,['LLLLLRRRR'],1
1,BASELINE,9,8,2,LRLRLRLR,249.43171677461777,00:04:09,['LRLRLRLR'],1
1,BASELINE,9,8,1,RRRRLLLL,249.43171677461777,00:04:09,['RRRRLLLL'],1
1,BASELINE,9,8,0,LLLLRRRR,249.43171677461777,00:04:09,['LLLLRRRR'],1
1,BASELINE,9,7,3,RLRLRLR,249.43171677461777,00:04:09,['RLRLRLR'],1
1,BASELINE,9,7,1,RRRRLLL,249.43171677461777,00:04:09,['RRRRLLL'],1
1,BASELINE,9,9,1,RRRRRLLLL,249.43171677461777,00:04:09,['RRRRRLLLL'],1
1,BASELINE,9,8,3,RLRLRLRL,249.43171677461777,00:04:09,['RLRLRLRL'],1
1,L,4,10,1,RRRRRLLLLL,250.2007106386717,00:04:10,['RRRRRLLLLL'],1
1,L,4,10,2,LRLRLRLRLR,250.2007106386717,00:04:10,['LRLRLRLRLR'],1
1,L,4,10,3,RLRLRLRLRL,250.2007106386717,00:04:10,['RLRLRLRLRL'],1
1,L,4,10,0,LLLLLRRRRR,250.2007106386717,00:04:10,['LLLLLRRRRR'],1
1,L,4,9,2,LRLRLRLRL,250.2007106386717,00:04:10,['LRLRLRLRL'],1
1,L,4,9,0,LLLLLRRRR,250.2007106386717,00:04:10,['LLLLLRRRR'],1
1,BASELINE,2,4,3,RLRL,254.43171677461777,00:04:14,['RLRL'],1
1,BASELINE,2,4,2,LRLR,254.43171677461777,00:04:14,['LRLR'],1
1,BASELINE,2,4,1,RRLL,254.43171677461777,00:04:14,['RRLL'],1
1,BASELINE,2,4,0,LLRR,254.43171677461777,00:04:14,['LLRR'],1
1,BASELINE,2,3,3,RLR,254.43171677461777,00:04:14,['RLR'],1
1,BASELINE,2,3,1,RRL,254.43171677461777,00:04:14,['RRL'],1
1,BASELINE,2,5,2,LRLRL,254.43171677461777,00:04:14,['LRLRL'],1
1,BASELINE,2,5,0,LLLRR,254.43171677461777,00:04:14,['LLLRR'],1
1,T,1,7,0,LLLLRRR,257.054294125778,00:04:17,['LLLLRRR'],1
1,T,1,9,3,RLRLRLRLR,257.054294125778,00:04:17,['RLRLRLRLR'],1
1,T,1,9,1,RRRRRLLLL,257.054294125778,00:04:17,['RRRRRLLLL'],1
1,T,1,8,3,RLRLRLRL,257.054294125778,00:04:17,['RLRLRLRL'],1
1,T,1,8,2,LRLRLRLR,257.054294125778,00:04:17,['LRLRLRLR'],1
1,T,1,8,1,RRRRLLLL,257.054294125778,00:04:17,['RRRRLLLL'],1
1,T,1,8,0,LLLLRRRR,257.054294125778,00:04:17,['LLLLRRRR'],1
1,T,1,7,2,LRLRLRL,257.054294125778,00:04:17,['LRLRLRL'],1
1,BASELINE,10,9,1,RRRRRLLLL,257.43171677461777,00:04:17,['RRRRRLLLL'],1
1,BASELINE,10,7,1,RRRRLLL,257.43171677461777,00:04:17,['RRRRLLL'],1
1,BASELINE,10,7,3,RLRLRLR,257.43171677461777,00:04:17,['RLRLRLR'],1
1,BASELINE,10,8,0,LLLLRRRR,257.43171677461777,00:04:17,['LLLLRRRR'],1
1,BASELINE,10,8,1,RRRRLLLL,257.43171677461777,00:04:17,['RRRRLLLL'],1
1,BASELINE,10,10,3,RLRLRLRLRL,257.43171677461777,00:04:17,['RLRLRLRLRL'],1
1,BASELINE,10,10,2,LRLRLRLRLR,257.43171677461777,00:04:17,['LRLRLRLRLR'],1
