floors,layout,per_room_occ,responders,exit_combo_id,exit_combo,makespan_s,makespan_hms,exit_list,exit_count
1,BASELINE,10,8,2,LRLRLRLR,257.43171677461777,00:04:17,['LRLRLRLR'],1
1,BASELINE,10,10,1,RRRRRLLLLL,257.43171677461777,00:04:17,['RRRRRLLLLL'],1
1,BASELINE,10,8,3,RLRLRLRL,257.43171677461777,00:04:17,['RLRLRLRL'],1
1,BASELINE,10,10,0,LLLLLRRRRR,257.43171677461777,00:04:17,['LLLLLRRRRR'],1
1,BASELINE,10,9,3,RLRLRLRLR,257.43171677461777,00:04:17,['RLRLRLRLR'],1
1,BASELINE,10,9,2,LRLRLRLRL,257.43171677461777,00:04:17,['LRLRLRLRL'],1
1,BASELINE,10,9,0,LLLLLRRRR,257.43171677461777,00:04:17,['LLLLLRRRR'],1
1,BASELINE,3,6,1,RRRLLL,258.4264595482829,00:04:18,['RRRLLL'],1
1,BASELINE,3,6,2,LRLRLR,258.4264595482829,00:04:18,['LRLRLR'],1
1,BASELINE,3,5,1,RRRLL,258.4264595482829,00:04:18,['RRRLL'],1
1,BASELINE,3,5,3,RLRLR,258.4264595482829,00:04:18,['RLRLR'],1
1,BASELINE,3,7,2,LRLRLRL,258.4264595482829,00:04:18,['LRLRLRL'],1
1,BASELINE,3,6,0,LLLRRR,258.4264595482829,00:04:18,['LLLRRR'],1
1,BASELINE,3,7,0,LLLLRRR,258.4264595482829,00:04:18,['LLLLRRR'],1
1,BASELINE,3,6,3,RLRLRL,258.4264595482829,00:04:18,['RLRLRL'],1
1,T,2,10,3,RLRLRLRLRL,259.0198696114837,00:04:19,['RLRLRLRLRL'],1
1,T,2,10,2,LRLRLRLRLR,259.0198696114837,00:04:19,['LRLRLRLRLR'],1
1,T,2,10,1,RRRRRLLLLL,259.0198696114837,00:04:19,['RRRRRLLLLL'],1
1,T,2,10,0,LLLLLRRRRR,259.0198696114837,00:04:19,['LLLLLRRRRR'],1
1,T,2,9,2,LRLRLRLRL,259.0198696114837,00:04:19,['LRLRLRLRL'],1
1,T,2,9,0,LLLLLRRRR,259.0198696114837,00:04:19,['LLLLLRRRR'],1
1,L,4,8,2,LRLRLRLR,265.4073503395199,00:04:25,['LRLRLRLR'],1
1,L,4,9,1,RRRRRLLLL,265.4073503395199,00:04:25,['RRRRRLLLL'],1
1,L,4,7,0,LLLLRRR,265.4073503395199,00:04:25,['LLLLRRR'],1
1,L,4,8,1,RRRRLLLL,265.4073503395199,00:04:25,['RRRRLLLL'],1
1,L,4,8,0,LLLLRRRR,265.4073503395199,00:04:25,['LLLLRRRR'],1
1,L,4,9,3,RLRLRLRLR,265.4073503395199,00:04:25,['RLRLRLRLR'],1
1,L,4,8,3,RLRLRLRL,265.4073503395199,00:04:25,['RLRLRLRL'],1
1,L,4,7,2,LRLRLRL,265.4073503395199,00:04:25,['LRLRLRL'],1
1,L,5,10,1,RRRRRLLLLL,266.2007106386717,00:04:26,['RRRRRLLLLL'],1
1,L,5,10,3,RLRLRLRLRL,266.2007106386717,00:04:26,['RLRLRLRLRL'],1
1,L,5,9,0,LLLLLRRRR,266.2007106386717,00:04:26,['LLLLLRRRR'],1
1,L,5,10,2,LRLRLRLRLR,266.2007106386717,00:04:26,['LRLRLRLRLR'],1
1,L,5,10,0,LLLLLRRRRR,266.2007106386717,00:04:26,['LLLLLRRRRR'],1
1,L,5,9,2,LRLRLRLRL,266.2007106386717,00:04:26,['LRLRLRLRL'],1
1,BASELINE,3,3,1,RRL,270.43171677461777,00:04:30,['RRL'],1
1,BASELINE,3,4,0,LLRR,270.43171677461777,00:04:30,['LLRR'],1
1,BASELINE,3,3,3,RLR,270.43171677461777,00:04:30,['RLR'],1
1,BASELINE,3,4,1,RRLL,270.43171677461777,00:04:30,['RRLL'],1
1,BASELINE,3,4,3,RLRL,270.43171677461777,00:04:30,['RLRL'],1
1,BASELINE,3,5,0,LLLRR,270.43171677461777,00:04:30,['LLLRR'],1
1,BASELINE,3,5,2,LRLRL,270.43171677461777,00:04:30,['LRLRL'],1
1,BASELINE,3,4,2,LRLR,270.43171677461777,00:04:30,['LRLR'],1
1,T,2,9,3,RLRLRLRLR,273.054294125778,00:04:33,['RLRLRLRLR'],1
1,T,2,9,1,RRRRRLLLL,273.054294125778,00:04:33,['RRRRRLLLL'],1
1,T,2,8,3,RLRLRLRL,273.054294125778,00:04:33,['RLRLRLRL'],1
1,T,2,8,2,LRLRLRLR,273.054294125778,00:04:33,['LRLRLRLR'],1
1,T,2,8,1,RRRRLLLL,273.054294125778,00:04:33,['RRRRLLLL'],1
1,T,2,7,2,LRLRLRL,273.054294125778,00:04:33,['LRLRLRL'],1
1,T,2,7,0,LLLLRRR,273.054294125778,00:04:33,['LLLLRRR'],1
1,T,2,8,0,LLLLRRRR,273.054294125778,00:04:33,['LLLLRRRR'],1
1,BASELINE,4,7,2,LRLRLRL,274.4264595482829,00:04:34,['LRLRLRL'],1
1,BASELINE,4,6,2,LRLRLR,274.4264595482829,00:04:34,['LRLRLR'],1
1,BASELINE,4,7,0,LLLLRRR,274.4264595482829,00:04:34,['LLLLRRR'],1
1,BASELINE,4,6,3,RLRLRL,274.4264595482829,00:04:34,['RLRLRL'],1
1,BASELINE,4,5,1,RRRLL,274.4264595482829,00:04:34,['RRRLL'],1
1,BASELINE,4,5,3,RLRLR,274.4264595482829,00:04:34,['RLRLR'],1
1,BASELINE,4,6,0,LLLRRR,274.4264595482829,00:04:34,['LLLRRR'],1
1,BASELINE,4,6,1,RRRLLL,274.4264595482829,00:04:34,['RRRLLL'],1
1,T,3,10,3,RLRLRLRLRL,275.0198696114837,00:04:35,['RLRLRLRLRL'],1
1,T,3,10,1,RRRRRLLLLL,275.0198696114837,00:04:35,['RRRRRLLLLL'],1
1,T,3,10,0,LLLLLRRRRR,275.0198696114837,00:04:35,['LLLLLRRRRR'],1
1,T,3,9,2,LRLRLRLRL,275.0198696114837,00:04:35,['LRLRLRLRL'],1
1,T,3,9,0,LLLLLRRRR,275.0198696114837,00:04:35,['LLLLLRRRR'],1
1,T,3,10,2,LRLRLRLRLR,275.0198696114837,00:04:35,['LRLRLRLRLR'],1
1,L,1,6,2,LRLRLR,275.2899020449196,00:04:35,['LRLRLR'],1
1,L,1,7,3,RLRLRLR,275.2899020449196,00:04:35,['RLRLRLR'],1
1,L,1,7,1,RRRRLLL,275.2899020449196,00:04:35,['RRRRLLL'],1
1,L,1,5,0,LLLRR,275.2899020449196,00:04:35,['LLLRR'],1
1,L,1,5,2,LRLRL,275.2899020449196,00:04:35,['LRLRL'],1
1,L,1,6,0,LLLRRR,275.2899020449196,00:04:35,['LLLRRR'],1
1,L,1,6,3,RLRLRL,275.2899020449196,00:04:35,['RLRLRL'],1
1,L,1,6,1,RRRLLL,275.2899020449196,00:04:35,['RRRLLL'],1
1,L,5,9,1,RRRRRLLLL,281.4073503395199,00:04:41,['RRRRRLLLL'],1
1,L,5,7,0,LLLLRRR,281.4073503395199,00:04:41,['LLLLRRR'],1
1,L,5,9,3,RLRLRLRLR,281.4073503395199,00:04:41,['RLRLRLRLR'],1
1,L,5,7,2,LRLRLRL,281.4073503395199,00:04:41,['LRLRLRL'],1
1,L,5,8,2,LRLRLRLR,281.4073503395199,00:04:41,['LRLRLRLR'],1
1,L,5,8,1,RRRRLLLL,281.4073503395199,00:04:41,['RRRRLLLL'],1
1,L,5,8,3,RLRLRLRL,281.4073503395199,00:04:41,['RLRLRLRL'],1
1,L,5,8,0,LLLLRRRR,281.4073503395199,00:04:41,['LLLLRRRR'],1
1,L,6,10,0,LLLLLRRRRR,282.2007106386717,00:04:42,['LLLLLRRRRR'],1
1,L,6,10,3,RLRLRLRLRL,282.2007106386717,00:04:42,['RLRLRLRLRL'],1
1,L,6,10,1,RRRRRLLLLL,282.2007106386717,00:04:42,['RRRRRLLLLL'],1
1,L,6,9,2,LRLRLRLRL,282.2007106386717,00:04:42,['LRLRLRLRL'],1
1,L,6,10,2,LRLRLRLRLR,282.2007106386717,00:04:42,['LRLRLRLRLR'],1
1,L,6,9,0,LLLLLRRRR,282.2007106386717,00:04:42,['LLLLLRRRR'],1
1,BASELINE,4,3,1,RRL,286.43171677461777,00:04:46,['RRL'],1
1,BASELINE,4,3,3,RLR,286.43171677461777,00:04:46,['RLR'],1
1,BASELINE,4,4,0,LLRR,286.43171677461777,00:04:46,['LLRR'],1
1,BASELINE,4,4,1,RRLL,286.43171677461777,00:04:46,['RRLL'],1
1,BASELINE,4,4,2,LRLR,286.43171677461777,00:04:46,['LRLR'],1
1,BASELINE,4,4,3,RLRL,286.43171677461777,00:04:46,['RLRL'],1
1,BASELINE,4,5,0,LLLRR,286.43171677461777,00:04:46,['LLLRR'],1
1,BASELINE,4,5,2,LRLRL,286.43171677461777,00:04:46,['LRLRL'],1
1,T,3,8,1,RRRRLLLL,289.054294125778,00:04:49,['RRRRLLLL'],1
1,T,3,9,1,RRRRRLLLL,289.054294125778,00:04:49,['RRRRRLLLL'],1
1,T,3,8,0,LLLLRRRR,289.054294125778,00:04:49,['LLLLRRRR'],1
1,T,3,8,2,LRLRLRLR,289.054294125778,00:04:49,['LRLRLRLR'],1
1,T,3,8,3,RLRLRLRL,289.054294125778,00:04:49,['RLRLRLRL'],1
1,T,3,7,0,LLLLRRR,289.054294125778,00:04:49,['LLLLRRR'],1
1,T,3,9,3,RLRLRLRLR,289.054294125778,00:04:49,['RLRLRLRLR'],1
1,T,3,7,2,LRLRLRL,289.054294125778,00:04:49,['LRLRLRL'],1
1,BASELINE,5,7,2,LRLRLRL,290.4264595482829,00:04:50,['LRLRLRL'],1
1,BASELINE,5,5,3,RLRLR,290.4264595482829,00:04:50,['RLRLR'],1
1,BASELINE,5,6,3,RLRLRL,290.4264595482829,00:04:50,['RLRLRL'],1
1,BASELINE,5,6,2,LRLRLR,290.4264595482829,00:04:50,['LRLRLR'],1
1,BASELINE,5,7,0,LLLLRRR,290.4264595482829,00:04:50,['LLLLRRR'],1
1,BASELINE,5,6,1,RRRLLL,290.4264595482829,00:04:50,['RRRLLL'],1
1,BASELINE,5,6,0,LLLRRR,290.4264595482829,00:04:50,['LLLRRR'],1
1,BASELINE,5,5,1,RRRLL,290.4264595482829,00:04:50,['RRRLL'],1
1,T,1,6,1,RRRLLL,290.884226227692,00:04:51,['RRRLLL'],1
1,T,1,5,2,LRLRL,290.884226227692,00:04:51,['LRLRL'],1
1,T,1,5,0,LLLRR,290.884226227692,00:04:51,['LLLRR'],1
1,T,1,6,0,LLLRRR,290.884226227692,00:04:51,['LLLRRR'],1
1,T,1,6,3,RLRLRL,290.884226227692,00:04:51,['RLRLRL'],1
1,T,1,6,2,LRLRLR,290.884226227692,00:04:51,['LRLRLR'],1
1,T,1,7,1,RRRRLLL,290.884226227692,00:04:51,['RRRRLLL'],1
1,T,1,7,3,RLRLRLR,290.884226227692,00:04:51,['RLRLRLR'],1
1,T,4,10,1,RRRRRLLLLL,291.0198696114837,00:04:51,['RRRRRLLLLL'],1
1,T,4,9,0,LLLLLRRRR,291.0198696114837,00:04:51,['LLLLLRRRR'],1
1,T,4,10,2,LRLRLRLRLR,291.0198696114837,00:04:51,['LRLRLRLRLR'],1
1,T,4,10,3,RLRLRLRLRL,291.0198696114837,00:04:51,['RLRLRLRLRL'],1
1,T,4,10,0,LLLLLRRRRR,291.0198696114837,00:04:51,['LLLLLRRRRR'],1
1,T,4,9,2,LRLRLRLRL,291.0198696114837,00:04:51,['LRLRLRLRL'],1
1,L,6,8,3,RLRLRLRL,297.4073503395199,00:04:57,['RLRLRLRL'],1
1,L,6,9,1,RRRRRLLLL,297.4073503395199,00:04:57,['RRRRRLLLL'],1
1,L,6,8,2,LRLRLRLR,297.4073503395199,00:04:57,['LRLRLRLR'],1
1,L,6,8,1,RRRRLLLL,297.4073503395199,00:04:57,['RRRRLLLL'],1
1,L,6,8,0,LLLLRRRR,297.4073503395199,00:04:57,['LLLLRRRR'],1
1,L,6,7,2,LRLRLRL,297.4073503395199,00:04:57,['LRLRLRL'],1
1,L,6,7,0,LLLLRRR,297.4073503395199,00:04:57,['LLLLRRR'],1
1,L,6,9,3,RLRLRLRLR,297.4073503395199,00:04:57,['RLRLRLRLR'],1
1,L,7,10,3,RLRLRLRLRL,298.2007106386717,00:04:58,['RLRLRLRLRL'],1
1,L,7,10,0,LLLLLRRRRR,298.2007106386717,00:04:58,['LLLLLRRRRR'],1
1,L,7,9,2,LRLRLRLRL,298.2007106386717,00:04:58,['LRLRLRLRL'],1
1,L,7,9,0,LLLLLRRRR,298.2007106386717,00:04:58,['LLLLLRRRR'],1
1,L,7,10,1,RRRRRLLLLL,298.2007106386717,00:04:58,['RRRRRLLLLL'],1
1,L,7,10,2,LRLRLRLRLR,298.2007106386717,00:04:58,['LRLRLRLRLR'],1
1,L,2,6,3,RLRLRL,299.2899020449196,00:04:59,['RLRLRL'],1
1,L,2,6,1,RRRLLL,299.2899020449196,00:04:59,['RRRLLL'],1
1,L,2,6,0,LLLRRR,299.2899020449196,00:04:59,['LLLRRR'],1
1,L,2,5,2,LRLRL,299.2899020449196,00:04:59,['LRLRL'],1
1,L,2,5,0,LLLRR,299.2899020449196,00:04:59,['LLLRR'],1
1,L,2,7,3,RLRLRLR,299.2899020449196,00:04:59,['RLRLRLR'],1
1,L,2,7,1,RRRRLLL,299.2899020449196,00:04:59,['RRRRLLL'],1
1,L,2,6,2,LRLRLR,299.2899020449196,00:04:59,['LRLRLR'],1
1,BASELINE,5,5,2,LRLRL,302.43171677461777,00:05:02,['LRLRL'],1
1,BASELINE,5,4,3,RLRL,302.43171677461777,00:05:02,['RLRL'],1
1,BASELINE,5,4,2,LRLR,302.43171677461777,00:05:02,['LRLR'],1
1,BASELINE,5,3,1,RRL,302.43171677461777,00:05:02,['RRL'],1
1,BASELINE,5,4,1,RRLL,302.43171677461777,00:05:02,['RRLL'],1
1,BASELINE,5,3,3,RLR,302.43171677461777,00:05:02,['RLR'],1
1,BASELINE,5,4,0,LLRR,302.43171677461777,00:05:02,['LLRR'],1
1,BASELINE,5,5,0,LLLRR,302.43171677461777,00:05:02,['LLLRR'],1
1,T,4,7,0,LLLLRRR,305.054294125778,00:05:05,['LLLLRRR'],1
1,T,4,8,0,LLLLRRRR,305.054294125778,00:05:05,['LLLLRRRR'],1
1,T,4,8,1,RRRRLLLL,305.054294125778,00:05:05,['RRRRLLLL'],1
1,T,4,8,2,LRLRLRLR,305.054294125778,00:05:05,['LRLRLRLR'],1
1,T,4,7,2,LRLRLRL,305.054294125778,00:05:05,['LRLRLRL'],1
1,T,4,8,3,RLRLRLRL,305.054294125778,00:05:05,['RLRLRLRL'],1
1,T,4,9,1,RRRRRLLLL,305.054294125778,00:05:05,['RRRRRLLLL'],1
1,T,4,9,3,RLRLRLRLR,305.054294125778,00:05:05,['RLRLRLRLR'],1
1,BASELINE,6,7,0,LLLLRRR,306.4264595482829,00:05:06,['LLLLRRR'],1
1,BASELINE,6,7,2,LRLRLRL,306.4264595482829,00:05:06,['LRLRLRL'],1
1,BASELINE,6,6,2,LRLRLR,306.4264595482829,00:05:06,['LRLRLR'],1
1,BASELINE,6,5,3,RLRLR,306.4264595482829,00:05:06,['RLRLR'],1
1,BASELINE,6,6,0,LLLRRR,306.4264595482829,00:05:06,['LLLRRR'],1
1,BASELINE,6,6,1,RRRLLL,306.4264595482829,00:05:06,['RRRLLL'],1
1,BASELINE,6,6,3,RLRLRL,306.4264595482829,00:05:06,['RLRLRL'],1
1,BASELINE,6,5,1,RRRLL,306.4264595482829,00:05:06,['RRRLL'],1
1,T,5,10,2,LRLRLRLRLR,307.0198696114837,00:05:07,['LRLRLRLRLR'],1
1,T,5,9,2,LRLRLRLRL,307.0198696114837,00:05:07,['LRLRLRLRL'],1
1,T,5,10,3,RLRLRLRLRL,307.0198696114837,00:05:07,['RLRLRLRLRL'],1
1,T,5,10,0,LLLLLRRRRR,307.0198696114837,00:05:07,['LLLLLRRRRR'],1
1,T,5,9,0,LLLLLRRRR,307.0198696114837,00:05:07,['LLLLLRRRR'],1
1,T,5,10,1,RRRRRLLLLL,307.0198696114837,00:05:07,['RRRRRLLLLL'],1
1,L,7,8,3,RLRLRLRL,313.4073503395199,00:05:13,['RLRLRLRL'],1
1,L,7,9,3,RLRLRLRLR,313.4073503395199,00:05:13,['RLRLRLRLR'],1
1,L,7,8,2,LRLRLRLR,313.4073503395199,00:05:13,['LRLRLRLR'],1
1,L,7,8,1,RRRRLLLL,313.4073503395199,00:05:13,['RRRRLLLL'],1
1,L,7,8,0,LLLLRRRR,313.4073503395199,00:05:13,['LLLLRRRR'],1
1,L,7,7,2,LRLRLRL,313.4073503395199,00:05:13,['LRLRLRL'],1
1,L,7,7,0,LLLLRRR,313.4073503395199,00:05:13,['LLLLRRR'],1
1,L,7,9,1,RRRRRLLLL,313.4073503395199,00:05:13,['RRRRRLLLL'],1
1,L,8,9,2,LRLRLRLRL,314.2007106386717,00:05:14,['LRLRLRLRL'],1
1,L,8,9,0,LLLLLRRRR,314.2007106386717,00:05:14,['LLLLLRRRR'],1
1,L,8,10,1,RRRRRLLLLL,314.2007106386717,00:05:14,['RRRRRLLLLL'],1
1,L,8,10,0,LLLLLRRRRR,314.2007106386717,00:05:14,['LLLLLRRRRR'],1
1,L,8,10,2,LRLRLRLRLR,314.2007106386717,00:05:14,['LRLRLRLRLR'],1
1,L,8,10,3,RLRLRLRLRL,314.2007106386717,00:05:14,['RLRLRLRLRL'],1
1,T,2,6,3,RLRLRL,314.884226227692,00:05:15,['RLRLRL'],1
1,T,2,6,1,RRRLLL,314.884226227692,00:05:15,['RRRLLL'],1
1,T,2,7,1,RRRRLLL,314.884226227692,00:05:15,['RRRRLLL'],1
1,T,2,6,0,LLLRRR,314.884226227692,00:05:15,['LLLRRR'],1
1,T,2,7,3,RLRLRLR,314.884226227692,00:05:15,['RLRLRLR'],1
1,T,2,5,2,LRLRL,314.884226227692,00:05:15,['LRLRL'],1
1,T,2,5,0,LLLRR,314.884226227692,00:05:15,['LLLRR'],1
1,T,2,6,2,LRLRLR,314.884226227692,00:05:15,['LRLRLR'],1
1,BASELINE,6,5,2,LRLRL,318.43171677461777,00:05:18,['LRLRL'],1
1,BASELINE,6,5,0,LLLRR,318.43171677461777,00:05:18,['LLLRR'],1
1,BASELINE,6,4,3,RLRL,318.43171677461777,00:05:18,['RLRL'],1
1,BASELINE,6,4,2,LRLR,318.43171677461777,00:05:18,['LRLR'],1
1,BASELINE,6,4,1,RRLL,318.43171677461777,00:05:18,['RRLL'],1
1,BASELINE,6,3,3,RLR,318.43171677461777,00:05:18,['RLR'],1
1,BASELINE,6,4,0,LLRR,318.43171677461777,00:05:18,['LLRR'],1
1,BASELINE,6,3,1,RRL,318.43171677461777,00:05:18,['RRL'],1
1,T,5,8,2,LRLRLRLR,321.0542941257779,00:05:21,['LRLRLRLR'],1
1,T,5,8,3,RLRLRLRL,321.0542941257779,00:05:21,['RLRLRLRL'],1
1,T,5,9,1,RRRRRLLLL,321.0542941257779,00:05:21,['RRRRRLLLL'],1
1,T,5,8,0,LLLLRRRR,321.0542941257779,00:05:21,['LLLLRRRR'],1
1,T,5,8,1,RRRRLLLL,321.0542941257779,00:05:21,['RRRRLLLL'],1
1,T,5,9,3,RLRLRLRLR,321.0542941257779,00:05:21,['RLRLRLRLR'],1
1,T,5,7,0,LLLLRRR,321.0542941257779,00:05:21,['LLLLRRR'],1
1,T,5,7,2,LRLRLRL,321.0542941257779,00:05:21,['LRLRLRL'],1
1,BASELINE,7,7,0,LLLLRRR,322.4264595482829,00:05:22,['LLLLRRR'],1
1,BASELINE,7,6,2,LRLRLR,322.4264595482829,00:05:22,['LRLRLR'],1
1,BASELINE,7,7,2,LRLRLRL,322.4264595482829,00:05:22,['LRLRLRL'],1
1,BASELINE,7,6,1,RRRLLL,322.4264595482829,00:05:22,['RRRLLL'],1
1,BASELINE,7,6,0,LLLRRR,322.4264595482829,00:05:22,['LLLRRR'],1
1,BASELINE,7,5,3,RLRLR,322.4264595482829,00:05:22,['RLRLR'],1
1,BASELINE,7,5,1,RRRLL,322.4264595482829,00:05:22,['RRRLL'],1
1,BASELINE,7,6,3,RLRLRL,322.4264595482829,00:05:22,['RLRLRL'],1
1,T,6,10,3,RLRLRLRLRL,323.0198696114837,00:05:23,['RLRLRLRLRL'],1
1,T,6,10,2,LRLRLRLRLR,323.0198696114837,00:05:23,['LRLRLRLRLR'],1
1,T,6,10,1,RRRRRLLLLL,323.0198696114837,00:05:23,['RRRRRLLLLL'],1
1,T,6,9,2,LRLRLRLRL,323.0198696114837,00:05:23,['LRLRLRLRL'],1
1,T,6,10,0,LLLLLRRRRR,323.0198696114837,00:05:23,['LLLLLRRRRR'],1
1,T,6,9,0,LLLLLRRRR,323.0198696114837,00:05:23,['LLLLLRRRR'],1
1,L,3,5,2,LRLRL,323.2899020449196,00:05:23,['LRLRL'],1
1,L,3,5,0,LLLRR,323.2899020449196,00:05:23,['LLLRR'],1
1,L,3,7,3,RLRLRLR,323.2899020449196,00:05:23,['RLRLRLR'],1
1,L,3,7,1,RRRRLLL,323.2899020449196,00:05:23,['RRRRLLL'],1
1,L,3,6,1,RRRLLL,323.2899020449196,00:05:23,['RRRLLL'],1
1,L,3,6,3,RLRLRL,323.2899020449196,00:05:23,['RLRLRL'],1
1,L,3,6,0,LLLRRR,323.2899020449196,00:05:23,['LLLRRR'],1
1,L,3,6,2,LRLRLR,323.2899020449196,00:05:23,['LRLRLR'],1
1,L,8,7,2,LRLRLRL,329.4073503395199,00:05:29,['LRLRLRL'],1
1,L,8,8,2,LRLRLRLR,329.4073503395199,00:05:29,['LRLRLRLR'],1
1,L,8,8,1,RRRRLLLL,329.4073503395199,00:05:29,['RRRRLLLL'],1
1,L,8,9,3,RLRLRLRLR,329.4073503395199,00:05:29,['RLRLRLRLR'],1
1,L,8,9,1,RRRRRLLLL,329.4073503395199,00:05:29,['RRRRRLLLL'],1
1,L,8,7,0,LLLLRRR,329.4073503395199,00:05:29,['LLLLRRR'],1
1,L,8,8,3,RLRLRLRL,329.4073503395199,00:05:29,['RLRLRLRL'],1
1,L,8,8,0,LLLLRRRR,329.4073503395199,00:05:29,['LLLLRRRR'],1
1,L,9,9,0,LLLLLRRRR,330.2007106386717,00:05:30,['LLLLLRRRR'],1
1,L,9,10,3,RLRLRLRLRL,330.2007106386717,00:05:30,['RLRLRLRLRL'],1
1,L,9,9,2,LRLRLRLRL,330.2007106386717,00:05:30,['LRLRLRLRL'],1
1,L,9,10,1,RRRRRLLLLL,330.2007106386717,00:05:30,['RRRRRLLLLL'],1
1,L,9,10,0,LLLLLRRRRR,330.2007106386717,00:05:30,['LLLLLRRRRR'],1
